	time	frame	subF	1stSym	symbol#	cellId	rnti	ccId	tbSize	mcs	rv	SINR(dB)	corrupt	TBler
UL	0.872996	872	9	12	11	1	1	0	19592	28	0	37.5804 	0	0
DL	0.87305	873	0	1	11	1	1	0	19592	28	0	36.9901	 	0	5.77316e-15
UL	0.873096	873	0	12	11	1	1	0	19592	28	0	37.8492 	0	0
DL	0.87315	873	1	1	11	1	1	0	19592	28	0	37.5091	 	0	0
UL	0.873196	873	1	12	11	1	1	0	19592	28	0	37.9144 	0	0
DL	0.87325	873	2	1	11	1	1	0	19592	28	0	37.8222	 	0	4.61853e-14
UL	0.873296	873	2	12	11	1	1	0	19592	28	0	37.7624 	0	0
DL	0.87335	873	3	1	11	1	1	0	19592	28	0	37.9168	 	0	0
UL	0.873396	873	3	12	11	1	1	0	19592	28	0	37.3934 	0	0
DL	0.87345	873	4	1	11	1	1	0	19592	28	0	37.7964	 	0	0
UL	0.873496	873	4	12	11	1	1	0	19592	28	0	36.8252 	0	0
DL	0.87355	873	5	1	11	1	1	0	19592	28	0	37.4782	 	0	0
UL	0.873596	873	5	12	11	1	1	0	19592	28	0	36.108 	0	0
DL	0.87365	873	6	1	11	1	1	0	19592	28	0	36.9999	 	0	0
UL	0.873696	873	6	12	11	1	1	0	19592	28	0	35.3501 	0	0
DL	0.87375	873	7	1	11	1	1	0	19592	28	0	36.4322	 	0	0
UL	0.873796	873	7	12	11	1	1	0	19592	28	0	34.7387 	0	5.77316e-15
DL	0.87385	873	8	1	11	1	1	0	19592	28	0	35.8922	 	0	0
UL	0.873896	873	8	12	11	1	1	0	19592	28	0	34.4942 	0	0
DL	0.87395	873	9	1	11	1	1	0	19592	28	0	35.533	 	0	0
UL	0.873996	873	9	12	11	1	1	0	19592	28	0	34.7219 	0	0
DL	0.87405	874	0	1	11	1	1	0	19592	28	0	35.4806	 	0	2.01541e-11
UL	0.874096	874	0	12	11	1	1	0	19592	28	0	35.3134 	0	5.77316e-15
DL	0.87415	874	1	1	11	1	1	0	19592	28	0	35.7474	 	0	0
UL	0.874196	874	1	12	11	1	1	0	19592	28	0	36.0506 	0	0
DL	0.87425	874	2	1	11	1	1	0	19592	28	0	36.2233	 	0	0
UL	0.874296	874	2	12	11	1	1	0	19592	28	0	36.7531 	0	1.17772e-12
DL	0.87435	874	3	1	11	1	1	0	19592	28	0	36.7562	 	0	0
UL	0.874396	874	3	12	11	1	1	0	19592	28	0	37.3209 	0	1.15463e-14
DL	0.87445	874	4	1	11	1	1	0	19592	28	0	37.2241	 	0	0
UL	0.874496	874	4	12	11	1	1	0	19592	28	0	37.7147 	0	5.77316e-15
DL	0.87455	874	5	1	11	1	1	0	19592	28	0	37.5544	 	0	0
UL	0.874596	874	5	12	11	1	1	0	19592	28	0	37.9311 	0	0
DL	0.87465	874	6	1	11	1	1	0	19592	28	0	37.7135	 	0	0
UL	0.874696	874	6	12	11	1	1	0	19592	28	0	37.9904 	0	4.61853e-14
DL	0.87475	874	7	1	11	1	1	0	19592	28	0	37.6949	 	0	0
UL	0.874796	874	7	12	11	1	1	0	19592	28	0	37.9327 	0	0
DL	0.87485	874	8	1	11	1	1	0	19592	28	0	37.5146	 	0	2.30926e-14
UL	0.874896	874	8	12	11	1	1	0	19592	28	0	37.8182 	0	0
DL	0.87495	874	9	1	11	1	1	0	19592	28	0	37.2134	 	0	0
UL	0.874996	874	9	12	11	1	1	0	19592	28	0	37.7241 	0	0
DL	0.87505	875	0	1	11	1	1	0	19592	28	0	36.863	 	0	0
UL	0.875096	875	0	12	11	1	1	0	19592	28	0	37.7283 	0	0
DL	0.87515	875	1	1	11	1	1	0	19592	28	0	36.5675	 	0	0
UL	0.875196	875	1	12	11	1	1	0	19592	28	0	37.8816 	0	0
DL	0.87525	875	2	1	11	1	1	0	19592	28	0	36.441	 	0	9.81437e-14
UL	0.875296	875	2	12	11	1	1	0	19592	28	0	38.1834 	0	1.10441e-11
DL	0.87535	875	3	1	11	1	1	0	19592	28	0	36.5565	 	0	2.94431e-11
UL	0.875396	875	3	12	11	1	1	0	19592	28	0	38.5832 	0	0
DL	0.87545	875	4	1	11	1	1	0	19592	28	0	36.8991	 	0	5.77316e-15
UL	0.875496	875	4	12	11	1	1	0	19592	28	0	39.0066 	0	0
DL	0.87555	875	5	1	11	1	1	0	19592	28	0	37.377	 	0	2.30926e-14
UL	0.875596	875	5	12	11	1	1	0	19592	28	0	39.3824 	0	0
DL	0.87565	875	6	1	11	1	1	0	19592	28	0	37.8757	 	0	0
UL	0.875696	875	6	12	11	1	1	0	19592	28	0	39.6565 	0	0
DL	0.87575	875	7	1	11	1	1	0	19592	28	0	38.3006	 	0	0
UL	0.875796	875	7	12	11	1	1	0	19592	28	0	39.7929 	0	0
DL	0.87585	875	8	1	11	1	1	0	19592	28	0	38.5895	 	0	0
UL	0.875896	875	8	12	11	1	1	0	19592	28	0	39.7703 	0	0
DL	0.87595	875	9	1	11	1	1	0	19592	28	0	38.7057	 	0	0
UL	0.875996	875	9	12	11	1	1	0	19592	28	0	39.5793 	0	0
DL	0.87605	876	0	1	11	1	1	0	19592	28	0	38.6307	 	0	2.88658e-15
UL	0.876096	876	0	12	11	1	1	0	19592	28	0	39.2213 	0	0
DL	0.87615	876	1	1	11	1	1	0	19592	28	0	38.3589	 	0	0
UL	0.876196	876	1	12	11	1	1	0	19592	28	0	38.7121 	0	0
DL	0.87625	876	2	1	11	1	1	0	19592	28	0	37.8976	 	0	0
UL	0.876296	876	2	12	11	1	1	0	19592	28	0	38.0896 	0	0
DL	0.87635	876	3	1	11	1	1	0	19592	28	0	37.2749	 	0	0
UL	0.876396	876	3	12	11	1	1	0	19592	28	0	37.4246 	0	0
DL	0.87645	876	4	1	11	1	1	0	19592	28	0	36.5545	 	0	2.88658e-15
UL	0.876496	876	4	12	11	1	1	0	19592	28	0	36.8273 	0	0
DL	0.87655	876	5	1	11	1	1	0	19592	28	0	35.8548	 	0	0
UL	0.876596	876	5	12	11	1	1	0	19592	28	0	36.4273 	0	9.23706e-14
DL	0.87665	876	6	1	11	1	1	0	19592	28	0	35.3475	 	0	0
UL	0.876696	876	6	12	11	1	1	0	19592	28	0	36.3139 	0	0
DL	0.87675	876	7	1	11	1	1	0	19592	28	0	35.1912	 	0	0
UL	0.876796	876	7	12	11	1	1	0	19592	28	0	36.475 	0	0
DL	0.87685	876	8	1	11	1	1	0	19592	28	0	35.4183	 	0	5.77316e-15
UL	0.876896	876	8	12	11	1	1	0	19592	28	0	36.8064 	0	0
DL	0.87695	876	9	1	11	1	1	0	19592	28	0	35.9072	 	0	0
UL	0.876996	876	9	12	11	1	1	0	19592	28	0	37.1797 	0	4.04121e-14
DL	0.87705	877	0	1	11	1	1	0	19592	28	0	36.4811	 	0	0
UL	0.877096	877	0	12	11	1	1	0	19592	28	0	37.496 	0	1.12577e-13
DL	0.87715	877	1	1	11	1	1	0	19592	28	0	37.0026	 	0	0
UL	0.877196	877	1	12	11	1	1	0	19592	28	0	37.6996 	0	0
DL	0.87725	877	2	1	11	1	1	0	19592	28	0	37.3961	 	0	0
UL	0.877296	877	2	12	11	1	1	0	19592	28	0	37.7729 	0	0
DL	0.87735	877	3	1	11	1	1	0	19592	28	0	37.6344	 	0	0
UL	0.877396	877	3	12	11	1	1	0	19592	28	0	37.7288 	0	0
DL	0.87745	877	4	1	11	1	1	0	19592	28	0	37.7229	 	0	0
UL	0.877496	877	4	12	11	1	1	0	19592	28	0	37.6092 	0	0
DL	0.87755	877	5	1	11	1	1	0	19592	28	0	37.6933	 	0	0
UL	0.877596	877	5	12	11	1	1	0	19592	28	0	37.4826 	0	0
DL	0.87765	877	6	1	11	1	1	0	19592	28	0	37.6021	 	0	0
UL	0.877696	877	6	12	11	1	1	0	19592	28	0	37.4347 	0	0
DL	0.87775	877	7	1	11	1	1	0	19592	28	0	37.5268	 	0	0
UL	0.877796	877	7	12	11	1	1	0	19592	28	0	37.5413 	0	0
DL	0.87785	877	8	1	11	1	1	0	19592	28	0	37.5514	 	0	0
UL	0.877896	877	8	12	11	1	1	0	19592	28	0	37.8328 	0	0
DL	0.87795	877	9	1	11	1	1	0	19592	28	0	37.7362	 	0	0
UL	0.877996	877	9	12	11	1	1	0	19592	28	0	38.2769 	0	0
DL	0.87805	878	0	1	11	1	1	0	19592	28	0	38.0882	 	0	0
UL	0.878096	878	0	12	11	1	1	0	19592	28	0	38.7982 	0	0
DL	0.87815	878	1	1	11	1	1	0	19592	28	0	38.5585	 	0	0
UL	0.878196	878	1	12	11	1	1	0	19592	28	0	39.3139 	0	0
DL	0.87825	878	2	1	11	1	1	0	19592	28	0	39.0695	 	0	0
UL	0.878296	878	2	12	11	1	1	0	19592	28	0	39.757 	0	0
DL	0.87835	878	3	1	11	1	1	0	19592	28	0	39.5461	 	0	0
UL	0.878396	878	3	12	11	1	1	0	19592	28	0	40.0828 	0	2.88658e-15
DL	0.87845	878	4	1	11	1	1	0	19592	28	0	39.9314	 	0	0
UL	0.878496	878	4	12	11	1	1	0	19592	28	0	40.2657 	0	0
DL	0.87855	878	5	1	11	1	1	0	19592	28	0	40.1887	 	0	0
UL	0.878596	878	5	12	11	1	1	0	19592	28	0	40.2937 	0	0
DL	0.87865	878	6	1	11	1	1	0	19592	28	0	40.298	 	0	0
UL	0.878696	878	6	12	11	1	1	0	19592	28	0	40.1658 	0	0
DL	0.87875	878	7	1	11	1	1	0	19592	28	0	40.2509	 	0	0
UL	0.878796	878	7	12	11	1	1	0	19592	28	0	39.8914 	0	0
DL	0.87885	878	8	1	11	1	1	0	19592	28	0	40.0497	 	0	0
UL	0.878896	878	8	12	11	1	1	0	19592	28	0	39.4923 	0	0
DL	0.87895	878	9	1	11	1	1	0	19592	28	0	39.7077	 	0	0
UL	0.878996	878	9	12	11	1	1	0	19592	28	0	39.0072 	0	0
DL	0.87905	879	0	1	11	1	1	0	19592	28	0	39.2524	 	0	0
UL	0.879096	879	0	12	11	1	1	0	19592	28	0	38.4953 	0	0
DL	0.87915	879	1	1	11	1	1	0	19592	28	0	38.7309	 	0	0
UL	0.879196	879	1	12	11	1	1	0	19592	28	0	38.0332 	0	0
DL	0.87925	879	2	1	11	1	1	0	19592	28	0	38.2126	 	0	0
UL	0.879296	879	2	12	11	1	1	0	19592	28	0	37.697 	0	5.77316e-15
DL	0.87935	879	3	1	11	1	1	0	19592	28	0	37.7809	 	0	0
UL	0.879396	879	3	12	11	1	1	0	19592	28	0	37.5302 	0	0
DL	0.87945	879	4	1	11	1	1	0	19592	28	0	37.5082	 	0	0
UL	0.879496	879	4	12	11	1	1	0	19592	28	0	37.5191 	0	0
DL	0.87955	879	5	1	11	1	1	0	19592	28	0	37.4201	 	0	0
UL	0.879596	879	5	12	11	1	1	0	19592	28	0	37.599 	0	0
DL	0.87965	879	6	1	11	1	1	0	19592	28	0	37.4797	 	0	0
UL	0.879696	879	6	12	11	1	1	0	19592	28	0	37.6855 	0	0
DL	0.87975	879	7	1	11	1	1	0	19592	28	0	37.6082	 	0	0
UL	0.879796	879	7	12	11	1	1	0	19592	28	0	37.7027 	0	0
DL	0.87985	879	8	1	11	1	1	0	19592	28	0	37.7208	 	0	0
UL	0.879896	879	8	12	11	1	1	0	19592	28	0	37.5971 	0	0
DL	0.87995	879	9	1	11	1	1	0	19592	28	0	37.7519	 	0	0
UL	0.879996	879	9	12	11	1	1	0	19592	28	0	37.3397 	0	1.46638e-12
DL	0.88005	880	0	1	11	1	1	0	19592	28	0	37.6627	 	0	0
UL	0.880096	880	0	12	11	1	1	0	19592	28	0	36.9283 	0	0
DL	0.88015	880	1	1	11	1	1	0	19592	28	0	37.4434	 	0	5.77316e-15
UL	0.880196	880	1	12	11	1	1	0	19592	28	0	36.3946 	0	0
DL	0.88025	880	2	1	11	1	1	0	19592	28	0	37.1157	 	0	0
UL	0.880296	880	2	12	11	1	1	0	19592	28	0	35.8208 	0	0
DL	0.88035	880	3	1	11	1	1	0	19592	28	0	36.74	 	0	0
UL	0.880396	880	3	12	11	1	1	0	19592	28	0	35.351 	0	0
DL	0.88045	880	4	1	11	1	1	0	19592	28	0	36.4197	 	0	0
UL	0.880496	880	4	12	11	1	1	0	19592	28	0	35.1618 	0	0
DL	0.88055	880	5	1	11	1	1	0	19592	28	0	36.284	 	0	0
UL	0.880596	880	5	12	11	1	1	0	19592	28	0	35.3608 	0	0
DL	0.88065	880	6	1	11	1	1	0	19592	28	0	36.4296	 	0	1.50102e-13
UL	0.880696	880	6	12	11	1	1	0	19592	28	0	35.8974 	0	0
DL	0.88075	880	7	1	11	1	1	0	19592	28	0	36.8562	 	0	0
UL	0.880796	880	7	12	11	1	1	0	19592	28	0	36.6058 	0	3.30802e-12
DL	0.88085	880	8	1	11	1	1	0	19592	28	0	37.4661	 	0	0
UL	0.880896	880	8	12	11	1	1	0	19592	28	0	37.3186 	0	0
DL	0.88095	880	9	1	11	1	1	0	19592	28	0	38.1297	 	0	0
UL	0.880996	880	9	12	11	1	1	0	19592	28	0	37.924 	0	0
DL	0.88105	881	0	1	11	1	1	0	19592	28	0	38.7409	 	0	0
UL	0.881096	881	0	12	11	1	1	0	19592	28	0	38.3635 	0	0
DL	0.88115	881	1	1	11	1	1	0	19592	28	0	39.2331	 	0	0
UL	0.881196	881	1	12	11	1	1	0	19592	28	0	38.6119 	0	0
DL	0.88125	881	2	1	11	1	1	0	19592	28	0	39.5713	 	0	0
UL	0.881296	881	2	12	11	1	1	0	19592	28	0	38.6635 	0	0
DL	0.88135	881	3	1	11	1	1	0	19592	28	0	39.7419	 	0	0
UL	0.881396	881	3	12	11	1	1	0	19592	28	0	38.5252 	0	0
DL	0.88145	881	4	1	11	1	1	0	19592	28	0	39.7445	 	0	0
UL	0.881496	881	4	12	11	1	1	0	19592	28	0	38.2175 	0	0
DL	0.88155	881	5	1	11	1	1	0	19592	28	0	39.5899	 	0	0
UL	0.881596	881	5	12	11	1	1	0	19592	28	0	37.7791 	0	0
DL	0.88165	881	6	1	11	1	1	0	19592	28	0	39.3009	 	0	0
UL	0.881696	881	6	12	11	1	1	0	19592	28	0	37.2761 	0	6.92779e-14
DL	0.88175	881	7	1	11	1	1	0	19592	28	0	38.9152	 	0	0
UL	0.881796	881	7	12	11	1	1	0	19592	28	0	36.8061 	0	0
DL	0.88185	881	8	1	11	1	1	0	19592	28	0	38.4893	 	0	0
UL	0.881896	881	8	12	11	1	1	0	19592	28	0	36.484 	0	5.77316e-15
DL	0.88195	881	9	1	11	1	1	0	19592	28	0	38.0955	 	0	5.77316e-15
UL	0.881996	881	9	12	11	1	1	0	19592	28	0	36.3953 	0	1.13154e-12
DL	0.88205	882	0	1	11	1	1	0	19592	28	0	37.8072	 	0	0
UL	0.882096	882	0	12	11	1	1	0	19592	28	0	36.5442 	0	0
DL	0.88215	882	1	1	11	1	1	0	19592	28	0	37.6702	 	0	0
UL	0.882196	882	1	12	11	1	1	0	19592	28	0	36.8503 	0	0
DL	0.88225	882	2	1	11	1	1	0	19592	28	0	37.6789	 	0	0
UL	0.882296	882	2	12	11	1	1	0	19592	28	0	37.1984 	0	0
DL	0.88235	882	3	1	11	1	1	0	19592	28	0	37.778	 	0	0
UL	0.882396	882	3	12	11	1	1	0	19592	28	0	37.4876 	0	0
DL	0.88245	882	4	1	11	1	1	0	19592	28	0	37.8882	 	0	0
UL	0.882496	882	4	12	11	1	1	0	19592	28	0	37.6498 	0	0
DL	0.88255	882	5	1	11	1	1	0	19592	28	0	37.934	 	0	3.75255e-14
UL	0.882596	882	5	12	11	1	1	0	19592	28	0	37.6474 	0	0
DL	0.88265	882	6	1	11	1	1	0	19592	28	0	37.8573	 	0	0
UL	0.882696	882	6	12	11	1	1	0	19592	28	0	37.467 	0	0
DL	0.88275	882	7	1	11	1	1	0	19592	28	0	37.6201	 	0	0
UL	0.882796	882	7	12	11	1	1	0	19592	28	0	37.1175 	0	0
DL	0.88285	882	8	1	11	1	1	0	19592	28	0	37.2046	 	0	0
UL	0.882896	882	8	12	11	1	1	0	19592	28	0	36.6363 	0	0
DL	0.88295	882	9	1	11	1	1	0	19592	28	0	36.6175	 	0	1.90514e-13
UL	0.882996	882	9	12	11	1	1	0	19592	28	0	36.1015 	0	0
DL	0.88305	883	0	1	11	1	1	0	19592	28	0	35.9033	 	0	0
UL	0.883096	883	0	12	11	1	1	0	19592	28	0	35.6399 	0	0
DL	0.88315	883	1	1	11	1	1	0	19592	28	0	35.1706	 	0	0
UL	0.883196	883	1	12	11	1	1	0	19592	28	0	35.4038 	0	5.88862e-13
DL	0.88325	883	2	1	11	1	1	0	19592	28	0	34.608	 	0	1.15463e-14
UL	0.883296	883	2	12	11	1	1	0	19592	28	0	35.4924 	0	0
DL	0.88335	883	3	1	11	1	1	0	19592	28	0	34.4302	 	0	0
UL	0.883396	883	3	12	11	1	1	0	19592	28	0	35.8781 	0	0
DL	0.88345	883	4	1	11	1	1	0	19592	28	0	34.7233	 	0	5.77316e-14
UL	0.883496	883	4	12	11	1	1	0	19592	28	0	36.427 	0	0
DL	0.88355	883	5	1	11	1	1	0	19592	28	0	35.3611	 	0	4.61853e-14
UL	0.883596	883	5	12	11	1	1	0	19592	28	0	36.9882 	0	0
DL	0.88365	883	6	1	11	1	1	0	19592	28	0	36.1209	 	0	0
UL	0.883696	883	6	12	11	1	1	0	19592	28	0	37.4499 	0	0
DL	0.88375	883	7	1	11	1	1	0	19592	28	0	36.824	 	0	0
UL	0.883796	883	7	12	11	1	1	0	19592	28	0	37.7458 	0	0
DL	0.88385	883	8	1	11	1	1	0	19592	28	0	37.3701	 	0	0
UL	0.883896	883	8	12	11	1	1	0	19592	28	0	37.8412 	0	0
DL	0.88395	883	9	1	11	1	1	0	19592	28	0	37.7138	 	0	1.44329e-14
UL	0.883996	883	9	12	11	1	1	0	19592	28	0	37.7206 	0	3.4639e-14
DL	0.88405	884	0	1	11	1	1	0	19592	28	0	37.8397	 	0	0
UL	0.884096	884	0	12	11	1	1	0	19592	28	0	37.382 	0	0
DL	0.88415	884	1	1	11	1	1	0	19592	28	0	37.7493	 	0	0
UL	0.884196	884	1	12	11	1	1	0	19592	28	0	36.8402 	0	0
DL	0.88425	884	2	1	11	1	1	0	19592	28	0	37.4577	 	0	0
UL	0.884296	884	2	12	11	1	1	0	19592	28	0	36.1393 	0	2.88658e-15
DL	0.88435	884	3	1	11	1	1	0	19592	28	0	36.9988	 	0	0
UL	0.884396	884	3	12	11	1	1	0	19592	28	0	35.3777 	0	2.16493e-13
DL	0.88445	884	4	1	11	1	1	0	19592	28	0	36.4379	 	0	0
UL	0.884496	884	4	12	11	1	1	0	19592	28	0	34.7313 	0	1.32783e-13
DL	0.88455	884	5	1	11	1	1	0	19592	28	0	35.885	 	0	0
UL	0.884596	884	5	12	11	1	1	0	19592	28	0	34.4234 	0	0
DL	0.88465	884	6	1	11	1	1	0	19592	28	0	35.4906	 	0	0
UL	0.884696	884	6	12	11	1	1	0	19592	28	0	34.5855 	0	7.50511e-14
DL	0.88475	884	7	1	11	1	1	0	19592	28	0	35.3903	 	0	2.1938e-13
UL	0.884796	884	7	12	11	1	1	0	19592	28	0	35.1379 	0	2.30926e-14
DL	0.88485	884	8	1	11	1	1	0	19592	28	0	35.616	 	0	0
UL	0.884896	884	8	12	11	1	1	0	19592	28	0	35.8672 	0	0
DL	0.88495	884	9	1	11	1	1	0	19592	28	0	36.0715	 	0	0
UL	0.884996	884	9	12	11	1	1	0	19592	28	0	36.5825 	0	2.88658e-14
DL	0.88505	885	0	1	11	1	1	0	19592	28	0	36.6048	 	0	0
UL	0.885096	885	0	12	11	1	1	0	19592	28	0	37.173 	0	0
DL	0.88515	885	1	1	11	1	1	0	19592	28	0	37.0876	 	0	0
UL	0.885196	885	1	12	11	1	1	0	19592	28	0	37.5925 	0	0
DL	0.88525	885	2	1	11	1	1	0	19592	28	0	37.4404	 	0	0
UL	0.885296	885	2	12	11	1	1	0	19592	28	0	37.8336 	0	0
DL	0.88535	885	3	1	11	1	1	0	19592	28	0	37.6248	 	0	0
UL	0.885396	885	3	12	11	1	1	0	19592	28	0	37.9133 	0	1.44329e-14
DL	0.88545	885	4	1	11	1	1	0	19592	28	0	37.6311	 	0	0
UL	0.885496	885	4	12	11	1	1	0	19592	28	0	37.869 	0	0
DL	0.88555	885	5	1	11	1	1	0	19592	28	0	37.4721	 	0	0
UL	0.885596	885	5	12	11	1	1	0	19592	28	0	37.7583 	0	0
DL	0.88565	885	6	1	11	1	1	0	19592	28	0	37.1845	 	0	0
UL	0.885696	885	6	12	11	1	1	0	19592	28	0	37.6563 	0	0
DL	0.88575	885	7	1	11	1	1	0	19592	28	0	36.8355	 	0	0
UL	0.885796	885	7	12	11	1	1	0	19592	28	0	37.6423 	0	0
DL	0.88585	885	8	1	11	1	1	0	19592	28	0	36.5249	 	0	0
UL	0.885896	885	8	12	11	1	1	0	19592	28	0	37.773 	0	0
